Open,High,Low,Close,Adj Close,Volume,RSI,date
277.55999755859375,281.1000061035156,277.0799865722656,281.010009765625,258.509765625,102752100,,2018-11-07
280.1099853515625,281.2200012207031,279.2200012207031,280.5,258.0405578613281,65584900,,2018-11-08
279.0299987792969,279.239990234375,276.17999267578125,277.760009765625,255.51998901367188,98812600,,2018-11-09
277.19000244140625,277.4599914550781,271.989990234375,272.57000732421875,250.74546813964844,99673600,,2018-11-12
273.0899963378906,275.3299865722656,271.25,272.05999755859375,250.27630615234375,98176600,,2018-11-13
274.1600036621094,274.6099853515625,268.45001220703125,270.20001220703125,248.56532287597656,125335900,,2018-11-14
268.7799987792969,273.5400085449219,267.010009765625,273.0199890136719,251.15945434570312,135101400,,2018-11-15
271.7900085449219,274.75,271.2099914550781,273.7300109863281,251.8125762939453,126668000,,2018-11-16
273.04998779296875,273.3800048828125,268.07000732421875,269.1000061035156,247.5534210205078,103061700,,2018-11-19
265.3599853515625,267.0,263.1499938964844,264.1199951171875,242.9720916748047,136021300,,2018-11-20
265.8599853515625,267.1499938964844,265.010009765625,265.0199890136719,243.80003356933594,75563700,,2018-11-21
263.17999267578125,264.82000732421875,263.07000732421875,263.25,242.1717071533203,42807900,,2018-11-23
265.7799987792969,267.75,265.3399963378906,267.5,246.08152770996094,79981400,,2018-11-26
266.3399963378906,268.3999938964844,265.6600036621094,268.3999938964844,246.90931701660156,75502400,36.13460505239684,2018-11-27
269.6000061035156,274.5799865722656,268.3299865722656,274.5799865722656,252.5945281982422,127629600,51.33293561672315,2018-11-28
273.7099914550781,275.54998779296875,272.42999267578125,273.9800109863281,252.04263305664062,82346400,50.08674803044777,2018-11-29
273.80999755859375,276.2799987792969,273.45001220703125,275.6499938964844,253.57888793945312,98204200,53.472536547610744,2018-11-30
280.2799987792969,280.3999938964844,277.510009765625,279.29998779296875,256.9366760253906,103176300,59.87851858603299,2018-12-03
278.3699951171875,278.8500061035156,269.8999938964844,270.25,248.6112823486328,177986000,43.78252791237213,2018-12-04
265.9200134277344,269.9700012207031,262.44000244140625,269.8399963378906,248.234130859375,204185400,43.21574970687401,2018-12-06
269.4599914550781,271.2200012207031,262.6300048828125,263.57000732421875,242.46615600585938,161018900,35.62145147913344,2018-12-07
263.3699951171875,265.1600036621094,258.6199951171875,264.07000732421875,242.92611694335938,151445900,36.57857828069793,2018-12-10
267.6600036621094,267.8699951171875,262.4800109863281,264.1300048828125,242.9812469482422,121504400,36.700190987228865,2018-12-11
267.4700012207031,269.0,265.3699951171875,265.4599914550781,244.20481872558594,97976700,39.47098931793329,2018-12-12
266.5199890136719,267.489990234375,264.1199951171875,265.3699951171875,244.1220245361328,96662700,39.345484706867154,2018-12-13
262.9599914550781,264.0299987792969,259.8500061035156,260.4700012207031,239.6143341064453,116961100,33.16266624243704,2018-12-14
259.3999938964844,260.6499938964844,253.52999877929688,255.36000061035156,234.91351318359375,165492300,28.187980469878,2018-12-17
257.20001220703125,257.95001220703125,253.27999877929688,255.0800018310547,234.65591430664062,134515100,27.940652842009,2018-12-18
255.1699981689453,259.3999938964844,249.35000610351562,251.25999450683594,231.14178466796875,214992800,24.750019126101094,2018-12-19
249.86000061035156,251.6199951171875,244.64999389648438,247.1699981689453,227.3792266845703,252053400,21.870367865731637,2018-12-20
246.74000549316406,249.7100067138672,239.97999572753906,240.6999969482422,222.7203369140625,255345600,18.25249902913518,2018-12-21
239.0399932861328,240.83999633789062,234.27000427246094,234.33999633789062,216.83544921875,147311600,15.532463645554742,2018-12-24
235.97000122070312,246.17999267578125,233.75999450683594,246.17999267578125,227.791015625,218485400,34.96324199808326,2018-12-26
242.57000732421875,248.2899932861328,238.9600067138672,248.07000732421875,229.53982543945312,186267300,37.43732335599636,2018-12-27
249.5800018310547,251.39999389648438,246.4499969482422,247.75,229.24374389648438,153100200,37.179431711395424,2018-12-28
249.55999755859375,250.19000244140625,247.47000122070312,249.9199981689453,231.25164794921875,144299400,40.18829724701256,2018-12-31
245.97999572753906,251.2100067138672,245.9499969482422,250.17999267578125,231.49221801757812,126925200,40.55566487253536,2019-01-02
248.22999572753906,248.57000732421875,243.6699981689453,244.2100067138672,225.9681854248047,144140700,35.20815277302644,2019-01-03
247.58999633789062,253.11000061035156,247.1699981689453,252.38999938964844,233.53712463378906,142628800,45.76113346895601,2019-01-04
252.69000244140625,255.9499969482422,251.69000244140625,254.3800048828125,235.3784942626953,103139100,47.98088215993702,2019-01-07
256.82000732421875,257.30999755859375,254.0,256.7699890136719,237.58995056152344,102512600,50.59593982974923,2019-01-08
257.55999755859375,258.9100036621094,256.19000244140625,257.9700012207031,238.70034790039062,95006600,51.90333999729738,2019-01-09
256.260009765625,259.1600036621094,255.5,258.8800048828125,239.54237365722656,96823900,52.92079950130512,2019-01-10
257.67999267578125,259.010009765625,257.0299987792969,258.9800109863281,239.6349334716797,73858100,53.038374068561154,2019-01-11
256.8599853515625,258.29998779296875,256.4100036621094,257.3999938964844,238.1728973388672,70908200,50.876542469136666,2019-01-14
257.82000732421875,260.70001220703125,257.80999755859375,260.3500061035156,240.902587890625,85208300,54.59752711846452,2019-01-15
260.8299865722656,261.9700012207031,260.6000061035156,260.9800109863281,241.48550415039062,77636700,55.37494143890019,2019-01-16
260.010009765625,263.9200134277344,259.9599914550781,262.9599914550781,243.31759643554688,96118400,57.819425412219275,2019-01-17
264.9800109863281,266.9800109863281,263.0,266.4599914550781,246.55612182617188,127900300,61.80263884311072,2019-01-18
264.82000732421875,265.05999755859375,261.05999755859375,262.8599853515625,243.22503662109375,115531200,55.950130199182695,2019-01-22
264.010009765625,264.7900085449219,260.6600036621094,263.4100036621094,243.73397827148438,86030300,56.62593881868289,2019-01-23
263.2099914550781,264.20001220703125,262.0799865722656,263.54998779296875,243.86351013183594,59204100,56.807562782231294,2019-01-24
265.6099853515625,266.70001220703125,263.6600036621094,265.7799987792969,245.92698669433594,96883400,59.70246826046462,2019-01-25
263.3900146484375,263.8299865722656,261.7900085449219,263.760009765625,244.057861328125,85613700,56.0385937216303,2019-01-28
263.9200134277344,264.54998779296875,262.4800109863281,263.4100036621094,243.73397827148438,66136300,55.404137299191966,2019-01-29
265.1000061035156,268.5199890136719,264.25,267.5799865722656,247.5924530029297,92473700,61.06062545360865,2019-01-30
267.510009765625,270.4700012207031,267.2699890136719,269.92999267578125,249.7669677734375,104012100,63.843883586679986,2019-01-31
270.1499938964844,271.20001220703125,269.17999267578125,270.05999755859375,249.8873291015625,85782500,63.99719560586,2019-02-01
270.1099853515625,272.0299987792969,269.3599853515625,271.9599914550781,251.64527893066406,60744800,66.24962047320588,2019-02-04
272.44000244140625,273.44000244140625,271.8800048828125,273.1000061035156,252.70018005371094,79552800,67.56098824692532,2019-02-05
272.7900085449219,273.3399963378906,271.9200134277344,272.739990234375,252.3670654296875,58347800,66.67986541165908,2019-02-06
270.94000244140625,271.54998779296875,268.2900085449219,270.1400146484375,249.9612274169922,95482000,60.5392768305748,2019-02-07
268.75,270.5799865722656,267.8299865722656,270.4700012207031,250.2666015625,75788900,61.02980008535565,2019-02-08
271.20001220703125,271.489990234375,270.0299987792969,270.6199951171875,250.40538024902344,68021400,61.265497352932584,2019-02-11
272.4200134277344,274.5199890136719,272.3399963378906,274.1000061035156,253.62545776367188,72270200,66.35051075478677,2019-02-12
275.0299987792969,275.92999267578125,274.55999755859375,274.989990234375,254.44898986816406,65277200,67.52468831710344,2019-02-13
273.7799987792969,275.6400146484375,272.8699951171875,274.3800048828125,253.88455200195312,83234400,65.82919656520471,2019-02-14
276.3599853515625,277.4100036621094,276.1300048828125,277.3699951171875,256.65118408203125,97088700,69.82834296515203,2019-02-15
276.4800109863281,278.5799865722656,276.4700012207031,277.8500061035156,257.0954284667969,59120800,70.42672375654983,2019-02-19
277.80999755859375,278.9200134277344,277.25,278.4100036621094,257.6134948730469,76610800,71.14569050757798,2019-02-20
277.70001220703125,278.1000061035156,276.3500061035156,277.4200134277344,256.697509765625,64214700,67.99839522795733,2019-02-21
278.1099853515625,279.3599853515625,277.3999938964844,279.1400146484375,258.2890319824219,78114600,70.44468038251924,2019-02-22
280.7300109863281,281.30999755859375,279.42999267578125,279.5199890136719,258.640625,69030700,70.97258314981664,2019-02-25
279.1300048828125,280.29998779296875,278.8999938964844,279.32000732421875,258.4555969238281,56844100,70.26127963993267,2019-02-26
278.5199890136719,279.5899963378906,277.4800109863281,279.20001220703125,258.34442138671875,56921600,69.80917923511566,2019-02-27
278.9599914550781,279.45001220703125,278.32000732421875,278.67999267578125,257.8634033203125,69268300,67.77390873021469,2019-02-28
280.44000244140625,280.8800048828125,278.82000732421875,280.4200134277344,259.473388671875,78880500,70.83764676911338,2019-03-01
281.6000061035156,281.8699951171875,276.8399963378906,279.3999938964844,258.52960205078125,106494600,66.82682322560467,2019-03-04
279.5400085449219,279.760009765625,278.4100036621094,279.0199890136719,258.177978515625,59114600,65.34249309444961,2019-03-05
279.1499938964844,279.1600036621094,276.9700012207031,277.3299865722656,256.61419677734375,75039800,59.059686867932285,2019-03-06
276.8299865722656,276.989990234375,274.07000732421875,275.010009765625,254.46746826171875,94885100,51.70933822527029,2019-03-07
272.94000244140625,274.6499938964844,272.4200134277344,274.4599914550781,253.9586181640625,85795800,50.11684103151239,2019-03-08
275.260009765625,278.6199951171875,275.2300109863281,278.44000244140625,257.6413269042969,65098900,59.77147138768378,2019-03-11
279.05999755859375,280.07000732421875,278.8500061035156,279.489990234375,258.61285400390625,79667500,61.86825239732081,2019-03-12
280.4800109863281,282.3800048828125,280.29998779296875,281.3399963378906,260.32464599609375,80639200,65.30004786719178,2019-03-13
281.3699951171875,281.8399963378906,280.6700134277344,281.1600036621094,260.1581115722656,67518400,64.69003578954703,2019-03-14
280.5400085449219,282.2099914550781,280.3299865722656,281.30999755859375,261.4433898925781,81309000,64.983597826857,2019-03-15
281.54998779296875,282.6600036621094,281.29998779296875,282.3299865722656,262.391357421875,62199800,66.99321106028918,2019-03-18
283.510009765625,284.3599853515625,281.4100036621094,282.3999938964844,262.4564514160156,90268100,67.13263537262007,2019-03-19
282.1600036621094,283.5,280.32000732421875,281.54998779296875,261.66656494140625,84609200,63.618780474071876,2019-03-20
280.6400146484375,285.17999267578125,280.5899963378906,284.7300109863281,264.6219482421875,79550400,69.95481983737669,2019-03-21
283.2200012207031,283.79998779296875,279.17999267578125,279.25,259.5289306640625,122659300,52.86775975123971,2019-03-22
278.8699951171875,280.19000244140625,277.6400146484375,279.0400085449219,259.3337097167969,85575200,52.34017798627044,2019-03-25
280.989990234375,282.17999267578125,279.55999755859375,281.1199951171875,261.2668762207031,68125900,56.925431917141744,2019-03-26
281.1099853515625,281.760009765625,277.92999267578125,279.6499938964844,259.9006652832031,72224700,53.04152489793633,2019-03-27
280.3500061035156,281.2099914550781,279.07000732421875,280.7099914550781,260.8858337402344,56238500,55.404325535723736,2019-03-28
282.3900146484375,282.8399963378906,281.1400146484375,282.4800109863281,262.5309143066406,82186800,59.10468979614489,2019-03-29
284.70001220703125,286.1600036621094,284.3999938964844,285.8299865722656,265.64422607421875,77617900,65.02049269589929,2019-04-01
286.0400085449219,286.2300109863281,285.0899963378906,285.9700012207031,265.77435302734375,40070400,65.24677563393553,2019-04-02
287.32000732421875,287.760009765625,285.75,286.4200134277344,266.19256591796875,68243200,66.00789313477159,2019-04-03
286.7799987792969,287.4599914550781,286.010009765625,287.17999267578125,266.89886474609375,48997500,67.30996256921247,2019-04-04
287.9200134277344,288.6300048828125,287.6000061035156,288.57000732421875,268.19073486328125,58621700,69.60338281228455,2019-04-05
288.1000061035156,288.9100036621094,287.3699951171875,288.7900085449219,268.3951721191406,53566300,69.96257045393331,2019-04-08
287.7200012207031,288.0799865722656,286.70001220703125,287.30999755859375,267.01971435546875,66142300,64.44544463597627,2019-04-09
287.7699890136719,288.3900146484375,287.30999755859375,288.2900085449219,267.9305725097656,52601500,66.33836781642026,2019-04-10
288.8299865722656,288.8399963378906,287.5799865722656,288.2099914550781,267.8562316894531,55093100,66.02925952391485,2019-04-11
290.0,290.4700012207031,288.260009765625,290.1600036621094,269.6684265136719,69727800,69.73082715288118,2019-04-12
290.239990234375,290.3500061035156,289.0799865722656,289.9700012207031,269.4918212890625,49596700,68.94255787239058,2019-04-15
290.95001220703125,291.010009765625,289.5,290.1600036621094,269.6684265136719,52153200,69.31610462205968,2019-04-16
291.3999938964844,291.42999267578125,288.989990234375,289.45001220703125,269.0085754394531,58268300,66.11599792646513,2019-04-17
290.1000061035156,290.32000732421875,288.6600036621094,290.0199890136719,269.5383605957031,68708500,67.41651652616488,2019-04-18
