Open,High,Low,Close,Adj Close,Volume,RSI,date
51.49250030517578,52.51499938964844,51.032501220703125,52.48749923706055,50.202911376953125,133697600,,2018-11-07
52.494998931884766,52.529998779296875,51.6875,52.122501373291016,50.02774429321289,101450400,,2018-11-08
51.38750076293945,51.502498626708984,50.5625,51.11750030517578,49.06313705444336,137463200,,2018-11-09
49.75,49.962501525878906,48.4474983215332,48.54249954223633,46.59162139892578,204542000,,2018-11-12
47.907501220703125,49.29499816894531,47.86249923706055,48.057498931884766,46.1261100769043,187531600,,2018-11-13
48.474998474121094,48.619998931884766,46.48249816894531,46.70000076293945,44.82316970825195,243204000,,2018-11-14
47.09749984741211,47.99250030517578,46.724998474121094,47.852500915527344,45.92934799194336,185915200,,2018-11-15
47.625,48.74250030517578,47.3650016784668,48.38249969482422,46.438053131103516,147713200,,2018-11-16
47.5,47.67499923706055,46.247501373291016,46.46500015258789,44.59761047363281,167701200,,2018-11-19
44.592498779296875,45.36750030517578,43.877498626708984,44.244998931884766,42.46683120727539,271300800,,2018-11-20
44.932498931884766,45.067501068115234,44.13750076293945,44.19499969482422,42.41883850097656,124496800,,2018-11-21
43.73500061035156,44.150001525878906,43.025001525878906,43.0724983215332,41.341453552246094,94496000,,2018-11-23
43.560001373291016,43.73749923706055,42.564998626708984,43.654998779296875,41.900543212890625,179994000,,2018-11-26
42.877498626708984,43.692501068115234,42.720001220703125,43.560001373291016,41.809364318847656,165549600,18.507523316865232,2018-11-27
44.182498931884766,45.3224983215332,43.73249816894531,45.23500061035156,43.41704559326172,184250000,32.82246034219999,2018-11-28
45.665000915527344,45.70000076293945,44.42499923706055,44.88750076293945,43.0835075378418,167080000,31.582952331755934,2018-11-29
45.0724983215332,45.08250045776367,44.25749969482422,44.64500045776367,42.85075378417969,158126000,30.711347884187646,2018-11-30
46.1150016784668,46.23500061035156,45.3025016784668,46.20500183105469,44.34806442260742,163210000,41.83238616842678,2018-12-03
45.23749923706055,45.59749984741211,44.067501068115234,44.17250061035156,42.397239685058594,165377200,34.14323487537759,2018-12-04
42.939998626708984,43.69499969482422,42.60499954223633,43.68000030517578,41.92454147338867,172393600,32.58050487195253,2018-12-06
43.372501373291016,43.622501373291016,42.07500076293945,42.122501373291016,40.42963409423828,169126400,28.186799002809792,2018-12-07
41.25,42.522499084472656,40.83250045776367,42.400001525878906,40.69598388671875,248104000,29.998150917353257,2018-12-10
42.915000915527344,42.9474983215332,41.75,42.157501220703125,40.46323013305664,189126800,29.302585099171665,2018-12-11
42.599998474121094,42.97999954223633,42.255001068115234,42.275001525878906,40.57600784301758,142510800,30.147738619468825,2018-12-12
42.622501373291016,43.14250183105469,42.38750076293945,42.73749923706055,41.01991271972656,127594400,33.5167286705575,2018-12-13
42.25,42.27000045776367,41.31999969482422,41.369998931884766,39.707374572753906,162814800,29.054648123719247,2018-12-14
41.36249923706055,42.087501525878906,40.682498931884766,40.98500061035156,39.33784484863281,177151600,27.92739287985853,2018-12-17
41.345001220703125,41.88249969482422,41.09749984741211,41.51750183105469,39.84895324707031,135366000,31.864922667199338,2018-12-18
41.5,41.86249923706055,39.772499084472656,40.22249984741211,38.60599136352539,196189200,27.876297541852168,2018-12-19
40.099998474121094,40.52750015258789,38.82500076293945,39.20750045776367,37.63178253173828,259092000,25.2124718183274,2018-12-20
39.21500015258789,39.540000915527344,37.407501220703125,37.682498931884766,36.168067932128906,382978400,21.836202981316063,2018-12-21
37.037498474121094,37.88750076293945,36.647499084472656,36.70750045776367,35.232261657714844,148676800,19.99282614821712,2018-12-24
37.07500076293945,39.307498931884766,36.68000030517578,39.29249954223633,37.7133674621582,234330000,35.531838981256016,2018-12-26
38.959999084472656,39.192501068115234,37.51750183105469,39.037498474121094,37.4686164855957,212468400,34.81353397012961,2018-12-27
39.375,39.630001068115234,38.63750076293945,39.057498931884766,37.487815856933594,169165600,34.924653480682494,2018-12-28
39.63249969482422,39.84000015258789,39.119998931884766,39.435001373291016,37.85013198852539,140014000,37.10397154086153,2018-12-31
38.72249984741211,39.712501525878906,38.557498931884766,39.47999954223633,37.893333435058594,148158800,37.37320194128446,2019-01-02
35.994998931884766,36.43000030517578,35.5,35.54750061035156,34.1188850402832,365248800,26.640629797457336,2019-01-03
36.13249969482422,37.13750076293945,35.95000076293945,37.064998626708984,35.57538986206055,234428400,34.461968667396945,2019-01-04
37.17499923706055,37.20750045776367,36.474998474121094,36.98249816894531,35.49620056152344,219111200,34.24818428778559,2019-01-07
37.38999938964844,37.95500183105469,37.130001068115234,37.6875,36.172874450683594,164101200,37.79918323947475,2019-01-08
37.8224983215332,38.63249969482422,37.407501220703125,38.32749938964844,36.787147521972656,180396400,40.91856021608122,2019-01-09
38.125,38.49250030517578,37.71500015258789,38.45000076293945,36.90472412109375,143122800,41.523068740751725,2019-01-10
38.220001220703125,38.42499923706055,37.877498626708984,38.0724983215332,36.54240798950195,108092800,40.15942071027542,2019-01-11
37.712501525878906,37.817501068115234,37.30500030517578,37.5,35.99290466308594,129756800,38.1150999157008,2019-01-14
37.567501068115234,38.34749984741211,37.51250076293945,38.26750183105469,36.72956466674805,114843600,42.35188653769652,2019-01-15
38.27000045776367,38.970001220703125,38.25,38.73500061035156,37.178279876708984,122278800,44.829560112905604,2019-01-16
38.54999923706055,39.415000915527344,38.314998626708984,38.96500015258789,37.39902877807617,119284800,46.05789850243077,2019-01-17
39.375,39.470001220703125,38.994998931884766,39.20500183105469,37.62937927246094,135004000,47.37457530110221,2019-01-18
39.102500915527344,39.182498931884766,38.154998779296875,38.32500076293945,36.784759521484375,121576000,43.209838436275234,2019-01-22
38.537498474121094,38.78499984741211,37.92499923706055,38.47999954223633,36.933528900146484,92522400,44.14129553802461,2019-01-23
38.52750015258789,38.619998931884766,37.935001373291016,38.17499923706055,36.64077377319336,101766000,42.658596531738965,2019-01-24
38.869998931884766,39.532501220703125,38.58000183105469,39.439998626708984,37.85492706298828,134142000,50.13927870080965,2019-01-25
38.9474983215332,39.08250045776367,38.415000915527344,39.07500076293945,37.504608154296875,104768400,48.185938461894025,2019-01-28
39.0625,39.532501220703125,38.52750015258789,38.66999816894531,37.11589050292969,166348800,46.04250067162878,2019-01-29
40.8125,41.537498474121094,40.057498931884766,41.3125,39.65218734741211,244439200,58.891388670671304,2019-01-30
41.52750015258789,42.25,41.13999938964844,41.61000061035156,39.93772888183594,162958400,60.04495507721545,2019-01-31
41.7400016784668,42.244998931884766,41.48249816894531,41.630001068115234,39.95692825317383,130672400,60.125964724410665,2019-02-01
41.852500915527344,42.915000915527344,41.81999969482422,42.8125,41.09190368652344,125982000,64.68497099463792,2019-02-04
43.21500015258789,43.77000045776367,43.087501525878906,43.54499816894531,41.794960021972656,144406400,67.18766421785494,2019-02-05
43.662498474121094,43.89250183105469,43.212501525878906,43.560001373291016,41.809364318847656,112958400,67.23887589627209,2019-02-06
43.099998474121094,43.48500061035156,42.584999084472656,42.73500061035156,41.017520904541016,126966800,61.55013826306069,2019-02-07
42.247501373291016,42.665000915527344,42.10499954223633,42.602500915527344,41.065711975097656,95280000,60.662449718010926,2019-02-08
42.76250076293945,42.8025016784668,42.3125,42.35749816894531,40.82954406738281,83973600,58.96890979163339,2019-02-11
42.525001525878906,42.75,42.42499923706055,42.72249984741211,41.18138885498047,89134000,60.72791857100159,2019-02-12
42.84749984741211,43.119998931884766,42.47999954223633,42.54499816894531,41.010292053222656,89960800,59.39441901616199,2019-02-13
42.4275016784668,42.814998626708984,42.345001220703125,42.70000076293945,41.159690856933594,87342800,60.21596984816301,2019-02-14
42.8125,42.92499923706055,42.4375,42.60499954223633,41.068119049072266,98507200,59.42242047661072,2019-02-15
42.4275016784668,42.86000061035156,42.372501373291016,42.73249816894531,41.1910285949707,75891200,60.1808500442179,2019-02-19
42.79750061035156,43.33000183105469,42.747501373291016,43.00749969482422,41.45610046386719,104457600,61.837680837133426,2019-02-20
42.95000076293945,43.092498779296875,42.57500076293945,42.76499938964844,41.222354888916016,68998800,59.48712265715566,2019-02-21
42.89500045776367,43.25,42.845001220703125,43.24250030517578,41.6826286315918,75652800,62.50909405290303,2019-02-22
43.540000915527344,43.967498779296875,43.48749923706055,43.557498931884766,41.986270904541016,87493600,64.39585532123407,2019-02-25
43.4275016784668,43.82500076293945,43.29249954223633,43.58250045776367,42.0103645324707,68280800,64.54835535605851,2019-02-26
43.3025016784668,43.75,43.182498931884766,43.717498779296875,42.14049530029297,111341600,65.4098805545959,2019-02-27
43.58000183105469,43.727500915527344,43.22999954223633,43.287498474121094,41.72600173950195,112861600,60.376876104924015,2019-02-28
43.56999969482422,43.787498474121094,43.22249984741211,43.74250030517578,42.16459274291992,103544800,63.5710575725872,2019-03-01
43.92250061035156,44.4375,43.49250030517578,43.962501525878906,42.37666320800781,109744800,65.03861833040274,2019-03-04
43.98500061035156,44.0,43.6349983215332,43.88249969482422,42.299537658691406,78949600,64.02847682207478,2019-03-05
43.66749954223633,43.872501373291016,43.48500061035156,43.630001068115234,42.05615234375,83241600,60.817878642642626,2019-03-06
43.467498779296875,43.61000061035156,43.005001068115234,43.125,41.56936264038086,99185600,54.889696070260335,2019-03-07
42.58000183105469,43.26750183105469,42.375,43.227500915527344,41.66817092895508,95997600,55.83078383277003,2019-03-08
43.872501373291016,44.779998779296875,43.837501525878906,44.724998474121094,43.11164093017578,128044000,66.74579159749578,2019-03-11
45.0,45.66749954223633,44.842498779296875,45.227500915527344,43.59602737426758,129870400,69.47200227162017,2019-03-12
45.5625,45.82500076293945,45.22999954223633,45.4275016784668,43.788814544677734,124130000,70.50831433969729,2019-03-13
45.974998474121094,46.025001525878906,45.63999938964844,45.932498931884766,44.27558898925781,94318000,73.00055049117486,2019-03-14
46.212501525878906,46.83250045776367,45.935001373291016,46.529998779296875,44.85153579711914,156171600,75.62516074661126,2019-03-15
46.45000076293945,47.09749984741211,46.4474983215332,47.005001068115234,45.30940628051758,104879200,77.49789297697158,2019-03-18
